SKLN,2.01E+10
SKLNU,0
SKOR,7.56E+09
SKUL,1.23E+11
SKYS,3.32E+11
SKYW,1040000
SKYY,5.05E+11
SLAB,2180000
SLCT,9.17E+10
SLGN,3170000
SLM,2850000
SLMAP,1.45E+11
SLMBP,1.85E+11
SLP,1.52E+11
SLRC,7.52E+11
SLTD,5.16E+10
SLVO,7.99E+09
SMBC,1.77E+11
SMCI,1110000
SMCP,2.33E+10
SMED,1.25E+11
SMIT,8.27E+09
SMLR,1.19E+10
SMMF,1.26E+11
SMMT,1.17E+11
SMRT,3.31E+11
SMSI,3.27E+10
SMT,3.80E+10
SMTC,1260000
SMTP,3.31E+10
SMTX,2.46E+10
SNAK,1.32E+11
SNBC,3.99E+11
SNC,4.32E+11
SNCR,1730000
SNDE,0
SNDK,1.50E+07
SNDX,0
SNFCA,9.20E+10
SNHY,8.55E+11
SNMX,1.87E+11
SNPS,7520000
SNSS,6.22E+10
SNTA,6.05E+10
SOCB,1.09E+11
SOCL,8.45E+10
SODA,2.92E+11
SOFO,3.00E+10
SOHO,9.03E+10
SOHOL,0
SOHOM,0
SOHU,2060000
SONA,1.45E+11
SONC,1380000
SONS,3.40E+11
SORL,4.58E+10
SOXX,4.10E+11
SP,5.52E+11
SPAN,5.75E+10
SPAR,1.26E+11
SPCB,1.25E+11
SPDC,6.33E+09
SPEX,8.27E+09
SPHS,3.61E+10
SPIL,4320000
SPKE,2.53E+11
SPLK,7780000
SPLS,7910000
SPNC,5.61E+11
SPNE,1.64E+11
SPNS,5.12E+11
SPOK,3.89E+11
SPPI,3.60E+11
SPRO,1.61E+10
SPRT,5.96E+10
SPSC,1210000
SPTN,8.55E+11
SPU,1.41E+10
SPWH,0
SPWR,0
SQBG,3.95E+11
SQI,3.39E+11
SQNM,1.99E+11
SQQQ,2.25E+11
SRCE,8.83E+11
SRCL,1.04E+07
SRCLP,0
SRDX,2.79E+11
SRET,2.60E+09
SREV,4.32E+11
SRNE,2.90E+11
SRPT,1510000
SRSC,8.36E+11
SRVA,0
SSB,1890000
SSBI,6.52E+10
SSFN,3.71E+10
SSH,3.36E+10
SSNC,7410000
SSRG,8.98E+10
SSRI,4.01E+11
SSYS,1200000
STAA,3.51E+11
STAF,2.32E+10
STB,3.99E+11
STBA,1170000
STBZ,8.27E+11
STCK,4.30E+11
STDY,4.59E+10
STEM,5.57E+10
STFC,9.72E+11
STIM,0
STKL,5.97E+11
STKS,7.52E+10
STLD,4280000
STLY,4.24E+10
STML,1.50E+11
STMP,1640000
STNR,7.92E+11
STPP,1.44E+10
STRA,6.09E+11
STRL,1.03E+11
STRM,3.02E+10
STRS,1.35E+11
STRT,2.22E+11
STRZA,3600000
STRZB,3510000
STX,1.03E+07
STXS,2.05E+10
SUBK,3.49E+11
SUMR,3.48E+10
SUNS,1.79E+11
SUPN,7.56E+11
SVA,2.89E+11
SVBI,5.64E+10
SVVC,6.11E+10
SWHC,9.77E+11
SWIR,5.33E+11
SWKS,1.50E+07
SWSH,1.79E+10
SXCL,1.72E+11
SYBT,5.99E+11
SYKE,1320000
SYMC,1.35E+07
SYMX,8.16E+10
SYNA,3210000
SYNC,4.43E+10
SYNL,6.93E+10
SYNT,4000000
SYPR,3.24E+10
SYRX,1.49E+10
SYUT,2.81E+11
SZMK,1.38E+11
SZYM,2.42E+11
TACO,3.90E+11
TACOW,0
TACT,6.67E+10
TAIT,5.40E+09
TANH,1.17E+11
TAPR,0
TASR,9.74E+11
TAST,4.04E+11
TATT,6.34E+10
TAX,2.88E+11
TAXI,1.97E+11
TAYD,5.31E+10
TBBK,2.75E+11
TBIO,1.32E+10
TBK,3.17E+11
TBNK,2.75E+11
TBPH,6.50E+11
TBRA,2.11E+11
TCBI,2710000
TCBIL,0
TCBIP,1.55E+11
TCBIW,0
TCBK,6.61E+11
TCCO,6.72E+09
TCFC,1.04E+11
TCON,1.14E+11
TCPC,7.33E+11
TCRD,3.86E+11
TCX,2.62E+11
TDIV,5.64E+11
TEAR,5.44E+10
TECD,2700000
TECH,3350000
TEDU,5.45E+11
TENX,9.00E+10
TERP,1290000
TESO,2.98E+11
TESS,1.76E+11
TFM,1130000
TFSC,5.81E+10
TFSCR,0
TFSCU,4.24E+10
TFSCW,0
TFSL,5510000
TGA,1.44E+11
TGEN,7.11E+10
TGLS,3.80E+11
TGTX,6.91E+11
THFF,4.67E+11
THLD,2.78E+11
THRM,1760000
THRX,1050000
THST,3.60E+09
THTI,1.25E+10
TICC,4.04E+11
TIL,1.53E+10
TILE,1340000
TINY,6.68E+10
TIPT,2.92E+11
TISA,5.91E+10
TITN,2.55E+11
TIVO,8.93E+11
TKAI,2.54E+11
TLF,6.82E+10
TLGT,4.41E+11
TLMR,1180000
TLOG,4.06E+10
TMUS,3.14E+07
TMUSP,0
TNAV,2.79E+11
TNDM,2.81E+11
TNGO,3.02E+11
TNXP,1.24E+11
TOPS,1.66E+10
TOR,1.14E+09
TORM          ,1.45E+10
TOUR,1540000
TOWN,1140000
TQQQ,1140000
TRCB,7.53E+10
TRCH,4.12E+10
TREE,1160000
TRIB,2.73E+11
TRIL,1.05E+11
TRIP,1.23E+07
TRIV,1.45E+11
TRMB,5690000
TRMK,1690000
TRNS,6.72E+10
TROV,1.79E+11
TROVU,0
TROVW,0
TROW,1.92E+07
TRS,9.54E+11
TRST,6.16E+11
TRTL,2.62E+11
TRTLU,1.91E+11
TRTLW,0
TRUE,6.13E+11
TRVN,6.14E+11
TSBK,8.60E+10
TSC,3.67E+11
TSCO,1.22E+07
TSEM,1230000
TSLA,2.88E+07
TSRA,1640000
TSRI,9.34E+09
TSRO,1930000
TST,5.96E+10
TSYS,2.69E+11
TTEC,1390000
TTEK,1640000
TTGT,2.69E+11
TTHI,7.35E+10
TTMI,7.66E+11
TTNP,8.25E+10
TTOO,2.15E+11
TTPH,4.08E+11
TTS,8.35E+11
TTWO,3010000
TUBE,4.06E+11
TUES,2.90E+11
TUSA,6.31E+09
TUTI,4.25E+10
TUTT,6.86E+10
TVIX,8.86E+10
TVIZ,0
TW,9220000
TWER,3.00E+10
TWIN,1.33E+11
TWMC,1.16E+11
TWOU,9.98E+11
TXN,5.90E+07
TXRH,2440000
TYPE,1040000
TZOO,1.30E+11
UACL,4.48E+11
UAE,2.66E+10
UBCP,4.65E+10
UBFO,8.40E+10
UBIC,2.31E+11
UBIO,0
UBND,4.88E+09
UBNK,6.76E+11
UBNT,2880000
UBOH,5.68E+10
UBSH,1180000
UBSI,2900000
UCBA,6.64E+10
UCBI,1490000
UCFC,2.79E+11
UCTT,1.55E+11
UDF,5.50E+11
UEIC,7.40E+11
UEPS,7.32E+11
UFCS,1000000
UFPI,1530000
UFPT,1.66E+11
UG,8.53E+10
UGLD,7.70E+09
UHAL,8480000
UIHC,3.95E+11
UK,1.15E+09
ULBI,1.13E+11
ULTA,1.09E+07
ULTI,5800000
ULTR,5.04E+10
UMBF,2580000
UMPQ,3910000
UNAM,5.09E+10
UNB,1.24E+11
UNFI,2210000
UNIS,1.05E+11
UNTD,1.71E+11
UNTY,8.60E+10
UNXL,2.45E+10
UPIP,9.11E+10
UPLD,1.11E+11
URBN,2850000
UREE,0
URRE,3.05E+10
USAK,2.03E+11
USAP,7.31E+10
USAT,1.04E+11
USATP,7.07E+09
USBI,5.21E+10
USCR,8.60E+11
USEG,7.94E+09
USLB,0
USLM,2.80E+11
USLV,2.11E+10
USMD,7.99E+10
UTEK,4.31E+11
UTES,0
UTHR,6900000
UTIW,7.37E+11
UTMD,2.14E+11
UTSI,9.11E+10
UVSP,4.06E+11
VA,1610000
VALU,1.53E+11
VALX,2.28E+10
VASC,5.98E+11
VBFC,2.72E+10
VBIV,6.12E+10
VBLT,1.11E+11
VBND,4.25E+11
VBTX,1.80E+11
VCEL,4.54E+10
VCIT,5430000
VCLT,1000000
VCSH,1.05E+07
VCYT,2.01E+11
VDSI,7.85E+11
VDTH,8.86E+11
VECO,8.14E+11
VGGL,1.16E+10
VGIT,3.55E+11
VGLT,1.27E+11
VGSH,5.79E+11
VIA,2.15E+07
VIAB,1.83E+07
VIAV,1490000
VICL,3.66E+10
VICR,3.57E+11
VIDI,0
VIIX,4.41E+09
VIIZ,1.95E+09
VIMC,3.39E+11
VIP,6520000
VIRC,5.05E+10
VIRT,3070000
VISN,4.71E+10
VIVO,8.03E+11
VKTX,4.30E+10
VLGEA,3.64E+11
VLRX,0
VLTC,3.10E+10
VMBS,1500000
VNDA,4.12E+11
VNET,1740000
VNOM,1210000
VNQI,3110000
VNR,7.14E+11
VNRAP,0
VNRBP,9.23E+10
VNRCP,0
VOD,8.96E+07
VONE,5.29E+11
VONG,4.81E+11
VONV,4.24E+11
VOXX,1.28E+11
VPCO,3.71E+09
VPCOU,0
VRA,4.18E+11
VRML,9.56E+10
VRNG,3.67E+10
VRNS,4.19E+11
VRNT,2920000
VRSK,1.25E+07
VRSN,1.01E+07
VRTA,4.69E+09
VRTB,7.84E+09
VRTS,1170000
VRTU,1460000
VRTX,3.21E+07
VSAR,3.15E+11
VSAT,2990000
VSCP,9.40E+09
VSEC,2.98E+11
VSTM,7.42E+10
VTAE,2.98E+11
VTHR,1.73E+11
VTIP,1780000
VTL,2.63E+11
VTNR,5.19E+10
VTVT,2.15E+11
VTWG,1.46E+11
VTWO,5.61E+11
VTWV,7.49E+10
VUSE,3.92E+11
VUZI,9.84E+10
VVUS,1.28E+11
VWOB,4.11E+11
VWR,3450000
VXDN,9.27E+09
VXUP,0
VXUS,4650000
VYGR,5.96E+11
WABC,1240000
WAFD,2430000
WAFDW,0
WASH,6.95E+11
WATT,9.39E+10
WAVX,8.03E+09
WAYN,3.61E+10
WB,3630000
WBA,8.91E+07
WBB,7.94E+10
WBKC,5.63E+10
WBMD,1640000
WDC,1.43E+07
WDFC,1420000
WEB,1260000
WEBK,4.60E+10
WEN,2890000
WERN,1960000
WETF,2930000
WEYS,3.03E+11
WFBI,2.30E+11
WFD,1.47E+11
WFM,1.02E+07
WGBS,1.16E+10
WHF,1.90E+11
WHFBL,0
WHLM,4.20E+10
WHLR,1.20E+11
WHLRP,1.66E+10
WHLRW,0
WIBC,9.02E+11
WIFI,2.40E+11
WILC,4.58E+10
WILN,1.40E+11
WIN,6.05E+11
WINA,4.12E+11
WING,6.01E+11
WINS,4.90E+10
WIRE,9.00E+11
WIX,9.73E+11
WLB,1.08E+11
WLDN,7.06E+10
WLFC,1.43E+11
WLRH,6.28E+11
WLRHU,4.23E+11
WLRHW,0
WMAR,2.24E+11
WMGI,2120000
WMGIZ,0
WMIH,5.01E+11
WNFM,0
WOOD,2.79E+11
WOOF,4410000
WOWO,5.70E+11
WPCS,3.96E+09
WPPGY,3.06E+07
WPRT,1.62E+11
WRES,2.47E+10
WRLD,3.42E+11
WSBC,1300000
WSBF,4.05E+11
WSCI,1.25E+10
WSFS,1000000
WSFSL,0
WSTC,2120000
WSTG,8.75E+10
WSTL,8.18E+10
WTBA,3.33E+11
WTFC,2510000
WTFCM,0
WTFCW,0
WVE,3.35E+11
WVFC,2.42E+10
WVVI,3.63E+10
WVVIP,0
WWD,3050000
WYIG,0
WYIGU,6.37E+10
WYIGW,0
WYNN,6050000
XBIT,4.36E+11
XBKS,8.96E+10
XCOM,9.46E+10
XCRA,3.73E+11
XELB,1.20E+11
XENE,1.31E+11
XENT,5.22E+11
XGTI,1.28E+09
XGTIW,0
XIV,4.49E+11
XLNX,1.26E+07
XLRN,1300000
XNCR,5.66E+11
XNET,4.86E+11
XNPT,3.93E+11
XOMA,1.64E+11
XONE,1.07E+11
XPLR,5.90E+10
XRAY,8570000
XTLB,2.19E+10
XXIA,1080000
YCB,1.65E+11
YDIV,1.32E+10
YECO,2.97E+10
YHOO,3.13E+07
YLCO,2.50E+09
YNDX,5580000
YOD,4.98E+10
YORW,2.98E+11
YPRO,3.28E+10
YRCW,5.41E+11
YY,3280000
Z,4500000
ZAGG,2.67E+11
ZAIS,1.44E+11
ZBIO,2.24E+09
ZBRA,3900000
ZEUS,1.18E+11
ZFGN,4.15E+11
ZG,4710000
ZGNX,3.48E+11
ZHNE,3.75E+10
ZINC,1.34E+11
ZION,6110000
ZIONW,0
ZIONZ,0
ZIOP,1630000
ZIV,3.84E+10
ZIXI,3.05E+11
ZLTQ,1210000
ZN,7.26E+10
ZNGA,2370000
ZNWAA,0
ZSAN,3.61E+10
ZSPH,2270000
ZUMZ,4.27E+11
ZYNE,1.20E+11
